file_path,github_url,logging_statement,commit_id,length_of_static_text,num_variables,tokens,containing_block_type,exception_type,num_logging_statements,num_lines_of_code_in_file
src/com/shatteredpixel/shatteredpixeldungeon/items/Stylus.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w(TXT_INSCRIBED, armor.name())",95ab06888ce7e8339daa1b7a17a96ac6750fee27,37,0,2,IfStatement,None,1,55
src/com/shatteredpixel/shatteredpixeldungeon/items/Stylus.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""inscribed""))",95ab06888ce7e8339daa1b7a17a96ac6750fee27,41,0,1,ForStatement,None,1,97
src/com/shatteredpixel/shatteredpixeldungeon/items/TomeOfMastery.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_BLINDED ),95ab06888ce7e8339daa1b7a17a96ac6750fee27,38,0,2,ForStatement,None,1,92
src/com/shatteredpixel/shatteredpixeldungeon/items/TomeOfMastery.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""way"", way.title()) )",95ab06888ce7e8339daa1b7a17a96ac6750fee27,48,0,3,IfStatement,None,1,95
src/com/shatteredpixel/shatteredpixeldungeon/items/weapon/Weapon.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(Weapon.class, ""identify"", name(), toString()) )",77c583b6b1c626eed90530cdf902caa5ae6baa1c,49,0,3,ForStatement,None,1,95
src/com/shatteredpixel/shatteredpixeldungeon/items/weapon/Weapon.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_INCOMPATIBLE ),77c583b6b1c626eed90530cdf902caa5ae6baa1c,77,0,1,IfStatement,None,1,123
src/com/shatteredpixel/shatteredpixeldungeon/items/weapon/Weapon.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(Weapon.class, ""incompatible"") )",77c583b6b1c626eed90530cdf902caa5ae6baa1c,37,0,2,IfStatement,None,1,111
src/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/MagesStaff.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w(""The conflicting magics erase the enchantment on your staff."")",77c583b6b1c626eed90530cdf902caa5ae6baa1c,39,0,2,MethodDeclaration,None,1,45
src/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/MagesStaff.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""conflict"") )",77c583b6b1c626eed90530cdf902caa5ae6baa1c,18,0,1,IfStatement,None,1,130
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/WarriorArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NOT_WARRIOR ),26b5fd7ac4b176a99d038face972944b0a9b74b5,42,0,2,IfStatement,None,1,63
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/Armor.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_INCOMPATIBLE ),26b5fd7ac4b176a99d038face972944b0a9b74b5,59,0,4,IfStatement,None,1,457
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/Armor.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(Armor.class, ""incompatible"") )",26b5fd7ac4b176a99d038face972944b0a9b74b5,62,0,4,IfStatement,None,1,457
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/Armor.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(Armor.class, ""identify"", name(), toString()) )",26b5fd7ac4b176a99d038face972944b0a9b74b5,69,0,4,IfStatement,None,1,457
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/ClassArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NOT_EQUIPPED ),26b5fd7ac4b176a99d038face972944b0a9b74b5,75,0,5,IfStatement,None,1,457
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/ClassArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_LOW_HEALTH ),26b5fd7ac4b176a99d038face972944b0a9b74b5,36,0,2,IfStatement,None,1,465
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/ClassArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""low_hp"") )",26b5fd7ac4b176a99d038face972944b0a9b74b5,60,0,3,IfStatement,None,1,457
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/ClassArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""not_equipped"") )",26b5fd7ac4b176a99d038face972944b0a9b74b5,27,0,2,IfStatement,None,1,109
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/HuntressArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NO_ENEMIES ),26b5fd7ac4b176a99d038face972944b0a9b74b5,45,0,2,IfStatement,None,1,100
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/HuntressArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""no_enemies"") )",26b5fd7ac4b176a99d038face972944b0a9b74b5,44,0,2,IfStatement,None,1,288
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/HuntressArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NOT_HUNTRESS ),26b5fd7ac4b176a99d038face972944b0a9b74b5,18,0,1,IfStatement,None,1,693
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/MageArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NOT_MAGE ),26b5fd7ac4b176a99d038face972944b0a9b74b5,36,0,2,IfStatement,None,1,695
src/com/shatteredpixel/shatteredpixeldungeon/items/armor/RogueArmor.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NOT_ROGUE ),26b5fd7ac4b176a99d038face972944b0a9b74b5,50,0,3,IfStatement,None,1,135
src/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( TXT_KNOWN, name() )",fb2c6e330767649cb61148a88f99c8b832d4ad1d,50,0,3,IfStatement,None,1,221
src/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(Ring.class, ""known"", name()) )",fb2c6e330767649cb61148a88f99c8b832d4ad1d,39,0,2,IfStatement,None,1,1499
src/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(Ring.class, ""identify"", gemName, Ring.this.toString()) )",fb2c6e330767649cb61148a88f99c8b832d4ad1d,57,0,3,IfStatement,None,1,1496
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/Scroll.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_BLINDED ),7ee1f86ee2a25fce58c61db071367004af6c6d96,65,0,3,IfStatement,None,1,330
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/Scroll.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""blinded"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,44,0,2,IfStatement,None,1,189
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfIdentify.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""it_is"", item) )",7ee1f86ee2a25fce58c61db071367004af6c6d96,65,0,3,IfStatement,None,1,190
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfLullaby.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""The scroll utters a soothing melody. You feel very sleepy."" )",7ee1f86ee2a25fce58c61db071367004af6c6d96,67,0,3,IfStatement,None,1,94
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfLullaby.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""sooth"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,67,0,3,IfStatement,None,1,135
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfMagicMapping.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.i( TXT_LAYOUT ),7ee1f86ee2a25fce58c61db071367004af6c6d96,67,0,3,IfStatement,None,1,126
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfMagicMapping.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""layout"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,30,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfRage.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( ""The scroll emits an enraging roar that echoes throughout the dungeon!"" )",7ee1f86ee2a25fce58c61db071367004af6c6d96,29,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfRage.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""roar"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,44,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfRecharging.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""a surge of energy courses through your body, invigorating your wands."")",7ee1f86ee2a25fce58c61db071367004af6c6d96,29,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfRecharging.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""surge"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,27,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfRemoveCurse.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.i( TXT_NOT_PROCCED ),7ee1f86ee2a25fce58c61db071367004af6c6d96,28,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfRemoveCurse.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""not_cleansed"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,28,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTeleportation.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NO_TELEPORT ),7ee1f86ee2a25fce58c61db071367004af6c6d96,31,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTeleportation.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.i( TXT_TELEPORTED ),7ee1f86ee2a25fce58c61db071367004af6c6d96,29,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTeleportation.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(ScrollOfTeleportation.class, ""tele"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,30,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTeleportation.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(ScrollOfTeleportation.class, ""no_tele"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,55,0,1,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTerror.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""The scroll emits a brilliant flash of red light"" )",7ee1f86ee2a25fce58c61db071367004af6c6d96,11,0,1,IfStatement,None,1,1499
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTerror.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""The scroll emits a brilliant flash of red light and the monsters flee!"" )",7ee1f86ee2a25fce58c61db071367004af6c6d96,20,0,1,IfStatement,None,1,205
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTerror.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""The scroll emits a brilliant flash of red light and the "" + affected.name + "" flees!"" )",7ee1f86ee2a25fce58c61db071367004af6c6d96,40,0,2,IfStatement,None,1,195
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTerror.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""one"", affected.name) )",7ee1f86ee2a25fce58c61db071367004af6c6d96,45,0,1,IfStatement,None,1,98
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTerror.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""many"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,60,0,2,IfStatement,None,1,98
src/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTerror.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""none"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,40,0,2,IfStatement,None,1,94
src/com/shatteredpixel/shatteredpixeldungeon/levels/traps/TeleportationTrap.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(ScrollOfTeleportation.class, ""no_tele"") )",7ee1f86ee2a25fce58c61db071367004af6c6d96,40,0,2,IfStatement,None,1,94
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/Potion.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""The flask shatters and "" + color() + "" liquid splashes harmlessly"" )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,28,0,1,IfStatement,None,1,1534
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/Potion.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(Potion.class, ""shatter"", color()) )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,46,0,2,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfInvisibility.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""invisble"") )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,26,0,1,IfStatement,None,1,1534
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfLevitation.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""You float into the air!"" )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,44,0,2,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfLevitation.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""float"") )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,25,0,1,IfStatement,None,1,1534
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfMindVision.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""You can somehow feel the presence of other creatures\' minds!"" )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,43,0,2,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfMindVision.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""You can somehow tell that you are alone on this level at the moment."" )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,54,0,1,IfStatement,None,1,1534
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfMindVision.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""see_none"") )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,43,0,2,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfMindVision.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""see_mobs"") )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,26,0,1,IfStatement,None,1,1534
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfPurity.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.i( TXT_FRESHNESS ),5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,44,0,2,IfStatement,None,1,1521
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfPurity.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(this, ""freshness"") )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,35,0,2,MethodDeclaration,None,1,124
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfPurity.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NO_SMELL ),5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,39,0,2,IfStatement,None,1,814
src/com/shatteredpixel/shatteredpixeldungeon/items/potions/PotionOfPurity.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""no_smell"") )",5ab29b50fa05b0305f8a4a21750d60dc0a0fc3c6,34,0,2,IfStatement,None,1,814
src/com/shatteredpixel/shatteredpixeldungeon/items/wands/Wand.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( TXT_IDENTIFY, name() )",186c6cea91d3047dcbc8f9f27709d47f34a9710b,19,0,1,IfStatement,None,1,818
src/com/shatteredpixel/shatteredpixeldungeon/items/wands/Wand.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(Wand.class, ""identify"", name()) )",186c6cea91d3047dcbc8f9f27709d47f34a9710b,17,0,1,SwitchStatement,None,1,818
src/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfCorruption.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w(""The corrupting power was not strong enough, nothing happens."")",186c6cea91d3047dcbc8f9f27709d47f34a9710b,17,0,1,SwitchStatement,None,1,818
src/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfCorruption.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w(""Bosses are immune to corruption"")",186c6cea91d3047dcbc8f9f27709d47f34a9710b,17,0,1,SwitchStatement,None,1,818
src/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfCorruption.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""boss"") )",186c6cea91d3047dcbc8f9f27709d47f34a9710b,16,0,1,SwitchStatement,None,1,818
src/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfCorruption.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""fail"") )",186c6cea91d3047dcbc8f9f27709d47f34a9710b,69,0,1,ForStatement,None,1,466
src/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfCorruption.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""already_corrupted"") )",186c6cea91d3047dcbc8f9f27709d47f34a9710b,31,0,1,IfStatement,None,1,291
src/com/shatteredpixel/shatteredpixeldungeon/items/quest/Pickaxe.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NO_VEIN ),1885fdc17a50dd94050b966bbc03474404bd34a6,77,0,1,IfStatement,None,1,123
src/com/shatteredpixel/shatteredpixeldungeon/items/quest/Pickaxe.java,https://github.com/00-Evan/shattered-pixel-dungeon,GLog.w( TXT_NO_VEIN ),1885fdc17a50dd94050b966bbc03474404bd34a6,41,0,1,ForStatement,None,1,97
src/com/shatteredpixel/shatteredpixeldungeon/items/quest/Pickaxe.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""no_vein"") )",1885fdc17a50dd94050b966bbc03474404bd34a6,39,0,3,IfStatement,None,1,147
src/com/shatteredpixel/shatteredpixeldungeon/items/quest/Pickaxe.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""no_vein"") )",1885fdc17a50dd94050b966bbc03474404bd34a6,39,0,1,IfStatement,None,1,90
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(""You feel better!"")",861fa344201193e9d76cc44558e1bb37a8cde5f9,50,0,1,IfStatement,None,1,300
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(""You see your hands turn invisible!"")",861fa344201193e9d76cc44558e1bb37a8cde5f9,52,0,1,IfStatement,None,1,350
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(""You feel a great fire burning within you!"")",861fa344201193e9d76cc44558e1bb37a8cde5f9,39,0,2,IfStatement,None,1,720
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(""You are imbued with vile toxic power!"")",861fa344201193e9d76cc44558e1bb37a8cde5f9,34,0,2,IfStatement,None,1,720
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(""You feel the power of the earth coursing through you!"")",861fa344201193e9d76cc44558e1bb37a8cde5f9,58,0,3,IfStatement,None,1,102
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(""You feel your skin harden!"")",861fa344201193e9d76cc44558e1bb37a8cde5f9,66,0,3,ForStatement,None,1,102
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(""the Icefruit tastes a bit like Frozen Carpaccio."")",861fa344201193e9d76cc44558e1bb37a8cde5f9,45,0,1,IfStatement,None,1,98
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(Messages.get(this, ""toxic_msg""))",861fa344201193e9d76cc44558e1bb37a8cde5f9,27,0,1,MethodDeclaration,None,1,45
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(Messages.get(this, ""fire_msg""))",861fa344201193e9d76cc44558e1bb37a8cde5f9,144,0,4,IfStatement,None,0,268
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(Messages.get(this, ""ice_msg""))",861fa344201193e9d76cc44558e1bb37a8cde5f9,120,0,5,IfStatement,None,0,268
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(this, ""raw""))",861fa344201193e9d76cc44558e1bb37a8cde5f9,154,0,6,IfStatement,None,0,268
src/com/shatteredpixel/shatteredpixeldungeon/items/food/Blandfruit.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i(Messages.get(this, ""para_msg""))",861fa344201193e9d76cc44558e1bb37a8cde5f9,45,0,1,IfStatement,None,1,129
src/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""You see your hands turn invisible!"" )",861fa344201193e9d76cc44558e1bb37a8cde5f9,33,0,1,SwitchStatement,None,8,1150
src/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""You feel better!"" )",861fa344201193e9d76cc44558e1bb37a8cde5f9,33,0,1,SwitchStatement,None,8,1150
src/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""You feel your skin harden!"" )",861fa344201193e9d76cc44558e1bb37a8cde5f9,33,0,1,SwitchStatement,None,8,1150
src/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( ""Refreshing!"" )",861fa344201193e9d76cc44558e1bb37a8cde5f9,33,0,1,SwitchStatement,None,8,1150
src/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(FrozenCarpaccio.class, ""invis"") )",861fa344201193e9d76cc44558e1bb37a8cde5f9,33,0,1,SwitchStatement,None,8,1150
src/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(FrozenCarpaccio.class, ""hard"") )",861fa344201193e9d76cc44558e1bb37a8cde5f9,33,0,1,SwitchStatement,None,8,1150
src/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(FrozenCarpaccio.class, ""refresh"") )",861fa344201193e9d76cc44558e1bb37a8cde5f9,33,0,1,SwitchStatement,None,8,1150
src/com/shatteredpixel/shatteredpixeldungeon/items/food/FrozenCarpaccio.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.i( Messages.get(FrozenCarpaccio.class, ""better"") )",861fa344201193e9d76cc44558e1bb37a8cde5f9,79,0,1,IfStatement,None,1,49
src/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( ""Oh it\'s hot!"" )",861fa344201193e9d76cc44558e1bb37a8cde5f9,79,0,1,IfStatement,None,1,52
src/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( ""You are stuffed."" )",861fa344201193e9d76cc44558e1bb37a8cde5f9,28,0,1,IfStatement,None,1,76
src/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( ""You are not feeling well."" )",861fa344201193e9d76cc44558e1bb37a8cde5f9,28,0,1,IfStatement,None,1,74
src/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( ""You can\'t feel your legs!"" )",861fa344201193e9d76cc44558e1bb37a8cde5f9,28,0,1,IfStatement,None,1,72
src/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(MysteryMeat.class, ""hot"") )",861fa344201193e9d76cc44558e1bb37a8cde5f9,39,0,2,IfStatement,None,1,181
src/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(MysteryMeat.class, ""legs"") )",861fa344201193e9d76cc44558e1bb37a8cde5f9,47,0,1,IfStatement,None,1,97
src/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(MysteryMeat.class, ""not_well"") )",861fa344201193e9d76cc44558e1bb37a8cde5f9,67,0,4,IfStatement,None,1,97
src/com/shatteredpixel/shatteredpixeldungeon/items/food/MysteryMeat.java,https://github.com/00-Evan/shattered-pixel-dungeon,"GLog.w( Messages.get(MysteryMeat.class, ""stuffed"") )",861fa344201193e9d76cc44558e1bb37a8cde5f9,28,0,1,IfStatement,None,1,97
